subid,slidenumber,condition,rawDT,age_months,milliDT,logDT,logDT_win,slide_num_adj,run,slide_type,pix_change,pix_adj
WA87,16,barrier,0.704,47,704,2.847572659,2.847572659,15,first,within,4553860.738,7.919206904
WA87,17,barrier,1.947,47,1947,3.289365952,3.289365952,16,first,within,4038429.224,7.022866625
WA87,18,barrier,3.026,47,3026,3.480868924,3.480868924,17,first,boundary,3445924.179,5.992494746
WA87,19,barrier,1.51,47,1510,3.178976947,3.178976947,18,first,within,4059682.655,7.059826543
WA87,20,barrier,3.142,47,3142,3.497206181,3.497206181,19,first,within,4212509.219,7.325593383
WA87,24,barrier,0.845,47,845,2.926856709,2.926856709,2,second,boundary,3561770.332,6.193952302
WA87,25,barrier,0.71,47,710,2.851258349,2.851258349,3,second,within,4271778.798,7.428663742
WA87,26,barrier,0.668,47,668,2.824776462,2.824776462,4,second,within,4651819.088,8.089557401
WA87,27,barrier,0.552,47,552,2.741939078,2.741939078,5,second,within,4089593.053,7.111841008
WA87,28,barrier,9.144,47,9144,3.961136217,3.770359271,6,second,within,4506593.589,7.837008885
WA87,29,barrier,0.746,47,746,2.872738827,2.872738827,7,second,within,5074698.017,8.824947859
WA87,30,barrier,0.806,47,806,2.906335042,2.906335042,8,second,within,5223628.424,9.083939246
WA87,31,barrier,0.863,47,863,2.936010796,2.936010796,9,second,boundary,4844785.612,8.425128012
WA87,32,barrier,0.605,47,605,2.781755375,2.781755375,10,second,within,5422821.596,9.430338056
WA87,33,barrier,0.58,47,580,2.763427994,2.763427994,11,second,within,4776043.282,8.30558445
WA87,34,barrier,0.579,47,579,2.762678564,2.762678564,12,second,within,4546110.525,7.90572921
WA87,35,barrier,0.54,47,540,2.73239376,2.73239376,13,second,within,4210393.209,7.321913622
WA87,36,barrier,0.501,47,501,2.699837726,2.699837726,14,second,within,4565120.403,7.938787568
WA87,37,barrier,0.552,47,552,2.741939078,2.741939078,15,second,within,4553860.738,7.919206904
WA87,38,barrier,0.633,47,633,2.80140371,2.80140371,16,second,within,4038429.224,7.022866625
WA87,39,barrier,0.726,47,726,2.860936621,2.860936621,17,second,boundary,3445924.179,5.992494746
WA87,40,barrier,1.056,47,1056,3.023663918,3.023663918,18,second,within,4059682.655,7.059826543
WA87,41,barrier,2.748,47,2748,3.439016728,3.439016728,19,second,within,4212509.219,7.325593383
WF75,3,barrier,0.267,34,267,2.426511261,2.426511261,2,first,boundary,3561770.332,6.193952302
WF75,4,barrier,0.27,34,270,2.431363764,2.431363764,3,first,within,4271778.798,7.428663742
WF75,5,barrier,0.274,34,274,2.437750563,2.437750563,4,first,within,4651819.088,8.089557401
WF75,6,barrier,0.239,34,239,2.378397901,2.378397901,5,first,within,4089593.053,7.111841008
WF75,7,barrier,0.517,34,517,2.713490543,2.713490543,6,first,within,4506593.589,7.837008885
WF75,8,barrier,0.374,34,374,2.572871602,2.572871602,7,first,within,5074698.017,8.824947859
WF75,9,barrier,0.327,34,327,2.514547753,2.514547753,8,first,within,5223628.424,9.083939246
WF75,10,barrier,1.928,34,1928,3.28510703,3.28510703,9,first,boundary,4844785.612,8.425128012
WF75,11,barrier,0.841,34,841,2.924795996,2.924795996,10,first,within,5422821.596,9.430338056
WF75,12,barrier,0.95,34,950,2.977723605,2.977723605,11,first,within,4776043.282,8.30558445
WF75,13,barrier,1.622,34,1622,3.21005085,3.21005085,12,first,within,4546110.525,7.90572921
WF75,14,barrier,0.82,34,820,2.913813852,2.913813852,13,first,within,4210393.209,7.321913622
WF75,15,barrier,0.785,34,785,2.894869657,2.894869657,14,first,within,4565120.403,7.938787568
WF75,16,barrier,1.897,34,1897,3.278067331,3.278067331,15,first,within,4553860.738,7.919206904
WF75,17,barrier,0.962,34,962,2.983175072,2.983175072,16,first,within,4038429.224,7.022866625
WF75,18,barrier,2.075,34,2075,3.317018101,3.317018101,17,first,boundary,3445924.179,5.992494746
WF75,19,barrier,1.038,34,1038,3.016197354,3.016197354,18,first,within,4059682.655,7.059826543
WF75,20,barrier,0.811,34,811,2.909020854,2.909020854,19,first,within,4212509.219,7.325593383
WF75,24,barrier,0.749,34,749,2.874481818,2.874481818,2,second,boundary,3561770.332,6.193952302
WF75,25,barrier,1.175,34,1175,3.070037867,3.070037867,3,second,within,4271778.798,7.428663742
WF75,26,barrier,0.734,34,734,2.86569606,2.86569606,4,second,within,4651819.088,8.089557401
WF75,27,barrier,2.294,34,2294,3.360593414,3.360593414,5,second,within,4089593.053,7.111841008
WF75,28,barrier,0.608,34,608,2.783903579,2.783903579,6,second,within,4506593.589,7.837008885
WF75,29,barrier,0.775,34,775,2.889301703,2.889301703,7,second,within,5074698.017,8.824947859
WF75,30,barrier,1.255,34,1255,3.098643726,3.098643726,8,second,within,5223628.424,9.083939246
WF75,31,barrier,0.851,34,851,2.92992956,2.92992956,9,second,boundary,4844785.612,8.425128012
WF75,32,barrier,0.599,34,599,2.777426822,2.777426822,10,second,within,5422821.596,9.430338056
WF75,33,barrier,0.558,34,558,2.746634199,2.746634199,11,second,within,4776043.282,8.30558445
WF75,34,barrier,0.463,34,463,2.665580991,2.665580991,12,second,within,4546110.525,7.90572921
WF75,35,barrier,0.532,34,532,2.725911632,2.725911632,13,second,within,4210393.209,7.321913622
WF75,36,barrier,0.422,34,422,2.625312451,2.625312451,14,second,within,4565120.403,7.938787568
WF75,37,barrier,2.251,34,2251,3.352375495,3.352375495,15,second,within,4553860.738,7.919206904
WF75,38,barrier,0.702,34,702,2.846337112,2.846337112,16,second,within,4038429.224,7.022866625
WF75,39,barrier,0.561,34,561,2.748962861,2.748962861,17,second,boundary,3445924.179,5.992494746
WF75,40,barrier,1.178,34,1178,3.07114529,3.07114529,18,second,within,4059682.655,7.059826543
WF75,41,barrier,0.618,34,618,2.790988475,2.790988475,19,second,within,4212509.219,7.325593383
WJ83,3,barrier,1.19,43,1190,3.075546961,3.075546961,2,first,boundary,3561770.332,6.193952302
WJ83,4,barrier,0.966,43,966,2.984977126,2.984977126,3,first,within,4271778.798,7.428663742
WJ83,5,barrier,0.886,43,886,2.947433722,2.947433722,4,first,within,4651819.088,8.089557401
WJ83,6,barrier,0.817,43,817,2.912222057,2.912222057,5,first,within,4089593.053,7.111841008
WJ83,7,barrier,0.782,43,782,2.893206753,2.893206753,6,first,within,4506593.589,7.837008885
WJ83,8,barrier,0.926,43,926,2.966610987,2.966610987,7,first,within,5074698.017,8.824947859
WJ83,9,barrier,1.038,43,1038,3.016197354,3.016197354,8,first,within,5223628.424,9.083939246
WJ83,10,barrier,0.949,43,949,2.977266212,2.977266212,9,first,boundary,4844785.612,8.425128012
WJ83,11,barrier,0.661,43,661,2.820201459,2.820201459,10,first,within,5422821.596,9.430338056
WJ83,12,barrier,0.81,43,810,2.908485019,2.908485019,11,first,within,4776043.282,8.30558445
WJ83,13,barrier,0.912,43,912,2.959994838,2.959994838,12,first,within,4546110.525,7.90572921
WJ83,14,barrier,0.778,43,778,2.890979597,2.890979597,13,first,within,4210393.209,7.321913622
WJ83,15,barrier,0.791,43,791,2.898176483,2.898176483,14,first,within,4565120.403,7.938787568
WJ83,16,barrier,0.901,43,901,2.954724791,2.954724791,15,first,within,4553860.738,7.919206904
WJ83,17,barrier,0.668,43,668,2.824776462,2.824776462,16,first,within,4038429.224,7.022866625
WJ83,18,barrier,0.703,43,703,2.846955325,2.846955325,17,first,boundary,3445924.179,5.992494746
WJ83,19,barrier,0.955,43,955,2.980003372,2.980003372,18,first,within,4059682.655,7.059826543
WJ83,20,barrier,0.667,43,667,2.824125834,2.824125834,19,first,within,4212509.219,7.325593383
WJ83,24,barrier,0.703,43,703,2.846955325,2.846955325,2,second,boundary,3561770.332,6.193952302
WJ83,25,barrier,0.617,43,617,2.790285164,2.790285164,3,second,within,4271778.798,7.428663742
WJ83,26,barrier,0.631,43,631,2.800029359,2.800029359,4,second,within,4651819.088,8.089557401
WJ83,27,barrier,0.741,43,741,2.869818208,2.869818208,5,second,within,4089593.053,7.111841008
WJ83,28,barrier,0.662,43,662,2.820857989,2.820857989,6,second,within,4506593.589,7.837008885
WJ83,29,barrier,1.379,43,1379,3.139564266,3.139564266,7,second,within,5074698.017,8.824947859
WJ83,30,barrier,1.802,43,1802,3.255754787,3.255754787,8,second,within,5223628.424,9.083939246
WJ83,31,barrier,0.784,43,784,2.894316063,2.894316063,9,second,boundary,4844785.612,8.425128012
WJ83,32,barrier,0.663,43,663,2.821513528,2.821513528,10,second,within,5422821.596,9.430338056
WJ83,33,barrier,0.94,43,940,2.973127854,2.973127854,11,second,within,4776043.282,8.30558445
WJ83,34,barrier,0.74,43,740,2.86923172,2.86923172,12,second,within,4546110.525,7.90572921
WJ83,35,barrier,0.933,43,933,2.969881644,2.969881644,13,second,within,4210393.209,7.321913622
WJ83,36,barrier,0.671,43,671,2.82672252,2.82672252,14,second,within,4565120.403,7.938787568
WJ83,37,barrier,3.531,43,3531,3.547897718,3.547897718,15,second,within,4553860.738,7.919206904
WJ83,38,barrier,0.646,43,646,2.810232518,2.810232518,16,second,within,4038429.224,7.022866625
WJ83,39,barrier,0.486,43,486,2.686636269,2.686636269,17,second,boundary,3445924.179,5.992494746
WJ83,40,barrier,0.69,43,690,2.838849091,2.838849091,18,second,within,4059682.655,7.059826543
WJ83,41,barrier,0.558,43,558,2.746634199,2.746634199,19,second,within,4212509.219,7.325593383
WR11,3,straight,0.55,39,550,2.740362689,2.740362689,2,first,boundary,2100816.677,3.653340075
WR11,4,straight,0.438,39,438,2.641474111,2.641474111,3,first,within,2540182.271,4.417401
WR11,5,straight,0.404,39,404,2.606381365,2.606381365,4,first,within,2855130.673,4.96509925
WR11,6,straight,0.347,39,347,2.540329475,2.540329475,5,first,within,2170487.839,3.774498885
WR11,7,straight,1.029,39,1029,3.012415375,3.012415375,6,first,within,2750928.547,4.783890768
WR11,8,straight,0.365,39,365,2.562292864,2.562292864,7,first,within,2848838.563,4.954157212
WR11,9,straight,1.171,39,1171,3.068556895,3.068556895,8,first,within,2861937.389,4.976936194
WR11,10,straight,0.498,39,498,2.697229343,2.697229343,9,first,boundary,3281474.485,5.706515173
WR11,11,straight,0.405,39,405,2.607455023,2.607455023,10,first,within,2725385.892,4.739471849
WR11,12,straight,0.484,39,484,2.684845362,2.684845362,11,first,within,3071174.187,5.340800965
WR11,13,straight,0.391,39,391,2.592176757,2.592176757,12,first,within,2919486.232,5.077014176
WR11,14,straight,0.399,39,399,2.600972896,2.600972896,13,first,within,2850562.081,4.957154426
WR11,15,straight,0.774,39,774,2.888740961,2.888740961,14,first,within,2950079.175,5.130215594
WR11,16,straight,0.437,39,437,2.640481437,2.640481437,15,first,within,3058855.145,5.319378035
WR11,17,straight,0.443,39,443,2.646403726,2.646403726,16,first,within,2920139.348,5.078149951
WR11,18,straight,0.432,39,432,2.635483747,2.635483747,17,first,boundary,2631071.776,4.575458709
WR11,19,straight,0.391,39,391,2.592176757,2.592176757,18,first,within,3168435.068,5.509938557
WR11,20,straight,0.742,39,742,2.870403905,2.870403905,19,first,within,3096749.694,5.385277014
WR11,24,straight,0.638,39,638,2.804820679,2.804820679,2,second,boundary,2100816.677,3.653340075
WR11,25,straight,1.179,39,1179,3.071513805,3.071513805,3,second,within,2540182.271,4.417401
WR11,26,straight,0.531,39,531,2.725094521,2.725094521,4,second,within,2855130.673,4.96509925
WR11,27,straight,0.589,39,589,2.770115295,2.770115295,5,second,within,2170487.839,3.774498885
WR11,28,straight,0.365,39,365,2.562292864,2.562292864,6,second,within,2750928.547,4.783890768
WR11,29,straight,1.229,39,1229,3.089551883,3.089551883,7,second,within,2848838.563,4.954157212
WR11,30,straight,0.71,39,710,2.851258349,2.851258349,8,second,within,2861937.389,4.976936194
WR11,31,straight,0.613,39,613,2.787460475,2.787460475,9,second,boundary,3281474.485,5.706515173
WR11,32,straight,0.556,39,556,2.745074792,2.745074792,10,second,within,2725385.892,4.739471849
WR11,33,straight,0.548,39,548,2.738780558,2.738780558,11,second,within,3071174.187,5.340800965
WR11,34,straight,0.621,39,621,2.7930916,2.7930916,12,second,within,2919486.232,5.077014176
WR11,35,straight,0.587,39,587,2.768638101,2.768638101,13,second,within,2850562.081,4.957154426
WR11,36,straight,0.61,39,610,2.785329835,2.785329835,14,second,within,2950079.175,5.130215594
WR11,37,straight,0.662,39,662,2.820857989,2.820857989,15,second,within,3058855.145,5.319378035
WR11,38,straight,4.933,39,4933,3.693111115,3.693111115,16,second,within,2920139.348,5.078149951
WR11,39,straight,0.542,39,542,2.733999287,2.733999287,17,second,boundary,2631071.776,4.575458709
WR11,40,straight,2.484,39,2484,3.395151592,3.395151592,18,second,within,3168435.068,5.509938557
WR11,41,straight,0.478,39,478,2.679427897,2.679427897,19,second,within,3096749.694,5.385277014
WS07,3,straight,3.66,35,3660,3.563481085,3.563481085,2,first,boundary,2100816.677,3.653340075
WS07,4,straight,1.277,35,1277,3.106190897,3.106190897,3,first,within,2540182.271,4.417401
WS07,5,straight,0.473,35,473,2.674861141,2.674861141,4,first,within,2855130.673,4.96509925
WS07,6,straight,0.461,35,461,2.663700925,2.663700925,5,first,within,2170487.839,3.774498885
WS07,7,straight,2.234,35,2234,3.349083169,3.349083169,6,first,within,2750928.547,4.783890768
WS07,8,straight,1.445,35,1445,3.159867847,3.159867847,7,first,within,2848838.563,4.954157212
WS07,9,straight,1.618,35,1618,3.208978517,3.208978517,8,first,within,2861937.389,4.976936194
WS07,10,straight,0.543,35,543,2.73479983,2.73479983,9,first,boundary,3281474.485,5.706515173
WS07,11,straight,0.529,35,529,2.723455672,2.723455672,10,first,within,2725385.892,4.739471849
WS07,12,straight,0.642,35,642,2.807535028,2.807535028,11,first,within,3071174.187,5.340800965
WS07,13,straight,0.8,35,800,2.903089987,2.903089987,12,first,within,2919486.232,5.077014176
WS07,14,straight,0.878,35,878,2.943494516,2.943494516,13,first,within,2850562.081,4.957154426
WS07,15,straight,0.902,35,902,2.955206538,2.955206538,14,first,within,2950079.175,5.130215594
WS07,16,straight,0.549,35,549,2.739572344,2.739572344,15,first,within,3058855.145,5.319378035
WS07,17,straight,1.677,35,1677,3.224533063,3.224533063,16,first,within,2920139.348,5.078149951
WS07,18,straight,0.456,35,456,2.658964843,2.658964843,17,first,boundary,2631071.776,4.575458709
WS07,19,straight,1.305,35,1305,3.115610512,3.115610512,18,first,within,3168435.068,5.509938557
WS07,20,straight,1.607,35,1607,3.206015877,3.206015877,19,first,within,3096749.694,5.385277014
WS07,24,straight,0.54,35,540,2.73239376,2.73239376,2,second,boundary,2100816.677,3.653340075
WS07,25,straight,1.686,35,1686,3.22685757,3.22685757,3,second,within,2540182.271,4.417401
WS07,26,straight,8.864,35,8864,3.947629747,3.770359271,4,second,within,2855130.673,4.96509925
WS07,27,straight,0.868,35,868,2.938519725,2.938519725,5,second,within,2170487.839,3.774498885
WS07,28,straight,0.504,35,504,2.702430536,2.702430536,6,second,within,2750928.547,4.783890768
WS07,29,straight,0.515,35,515,2.711807229,2.711807229,7,second,within,2848838.563,4.954157212
WS07,30,straight,0.622,35,622,2.793790385,2.793790385,8,second,within,2861937.389,4.976936194
WS07,31,straight,2.564,35,2564,3.408918021,3.408918021,9,second,boundary,3281474.485,5.706515173
WS07,32,straight,1.035,35,1035,3.01494035,3.01494035,10,second,within,2725385.892,4.739471849
WS07,33,straight,0.432,35,432,2.635483747,2.635483747,11,second,within,3071174.187,5.340800965
WS07,34,straight,1.125,35,1125,3.051152522,3.051152522,12,second,within,2919486.232,5.077014176
WS07,35,straight,0.438,35,438,2.641474111,2.641474111,13,second,within,2850562.081,4.957154426
WS07,36,straight,1.579,35,1579,3.19838213,3.19838213,14,second,within,2950079.175,5.130215594
WS07,37,straight,1.149,35,1149,3.060320029,3.060320029,15,second,within,3058855.145,5.319378035
WS07,38,straight,0.49,35,490,2.69019608,2.69019608,16,second,within,2920139.348,5.078149951
WS07,39,straight,0.501,35,501,2.699837726,2.699837726,17,second,boundary,2631071.776,4.575458709
WS07,40,straight,1.192,35,1192,3.076276255,3.076276255,18,second,within,3168435.068,5.509938557
WS07,41,straight,0.991,35,991,2.996073654,2.996073654,19,second,within,3096749.694,5.385277014
WS53,3,straight,0.693,30,693,2.840733235,2.840733235,2,first,boundary,2100816.677,3.653340075
WS53,4,straight,0.695,30,695,2.841984805,2.841984805,3,first,within,2540182.271,4.417401
WS53,5,straight,0.515,30,515,2.711807229,2.711807229,4,first,within,2855130.673,4.96509925
WS53,6,straight,0.965,30,965,2.984527313,2.984527313,5,first,within,2170487.839,3.774498885
WS53,7,straight,0.557,30,557,2.745855195,2.745855195,6,first,within,2750928.547,4.783890768
WS53,8,straight,1.102,30,1102,3.042181595,3.042181595,7,first,within,2848838.563,4.954157212
WS53,9,straight,0.592,30,592,2.772321707,2.772321707,8,first,within,2861937.389,4.976936194
WS53,10,straight,1.784,30,1784,3.25139485,3.25139485,9,first,boundary,3281474.485,5.706515173
WS53,11,straight,0.55,30,550,2.740362689,2.740362689,10,first,within,2725385.892,4.739471849
WS53,12,straight,1.342,30,1342,3.127752516,3.127752516,11,first,within,3071174.187,5.340800965
WS53,13,straight,0.455,30,455,2.658011397,2.658011397,12,first,within,2919486.232,5.077014176
WS53,14,straight,0.54,30,540,2.73239376,2.73239376,13,first,within,2850562.081,4.957154426
WS53,15,straight,0.621,30,621,2.7930916,2.7930916,14,first,within,2950079.175,5.130215594
WS53,16,straight,0.699,30,699,2.844477176,2.844477176,15,first,within,3058855.145,5.319378035
WS53,17,straight,0.494,30,494,2.693726949,2.693726949,16,first,within,2920139.348,5.078149951
WS53,18,straight,1.601,30,1601,3.204391332,3.204391332,17,first,boundary,2631071.776,4.575458709
WS53,19,straight,0.632,30,632,2.800717078,2.800717078,18,first,within,3168435.068,5.509938557
WS53,20,straight,0.501,30,501,2.699837726,2.699837726,19,first,within,3096749.694,5.385277014
WS53,24,straight,1.039,30,1039,3.016615548,3.016615548,2,second,boundary,2100816.677,3.653340075
WS53,25,straight,0.612,30,612,2.786751422,2.786751422,3,second,within,2540182.271,4.417401
WS53,26,straight,0.555,30,555,2.744292983,2.744292983,4,second,within,2855130.673,4.96509925
WS53,27,straight,0.803,30,803,2.904715545,2.904715545,5,second,within,2170487.839,3.774498885
